episode,reward,length,time
890,0.0,6,764.779829
891,10.0,10,766.225804
892,9.0,9,767.800984
893,10.0,10,769.149505
894,1.0,7,770.109224
895,9.0,9,771.243771
896,9.0,9,772.332818
897,-0.299923,5,773.032802
898,9.0,9,774.425849
899,8.0,8,775.808906
900,10.0,10,777.026506
901,9.0,9,778.35602
902,10.0,10,779.535697
903,-2.0,4,780.20732
904,-1.0,5,780.90947
905,8.618513,10,782.422777
906,8.0,8,783.791294
907,9.0,9,785.037407
908,9.0,9,786.316518
909,8.0,8,787.357455
910,3.0,9,788.645614
911,10.0,10,789.887263
912,-1.0,5,790.517799
913,0.0,5,791.10931
914,9.0,9,792.313781
915,0.0,6,793.124544
916,10.0,10,794.369526
917,9.0,9,795.665139
918,-0.57992,5,796.255585
919,-2.0,4,796.852792
920,10.0,10,798.151979
921,0.0,6,798.926204
922,8.0,8,799.937194
923,9.0,9,801.173417
924,9.0,9,802.281146
925,9.0,9,803.620058
926,9.0,9,804.57611
927,0.0,6,805.354307
928,0.0,6,806.077601
929,0.0,5,806.719063
930,0.0,6,807.511035
931,-2.0,4,808.067943
932,10.0,10,809.776875
933,0.0,6,810.812282
934,9.0,9,812.148301
935,0.0,6,813.088816
936,0.0,6,814.068366
937,-2.0,4,814.783233
938,0.0,5,815.48601
939,10.0,10,817.24533
940,10.0,10,818.690877
941,1.0,7,819.82423
942,8.0,8,820.967258
943,9.0,9,822.329279
944,0.0,6,823.283836
945,2.0,8,824.576721
946,-2.0,4,825.046918
947,-5.0,1,825.191886
948,10.0,10,826.545994
949,-2.838445,3,827.001122
950,9.0,9,828.236592
951,10.0,10,829.71908
952,0.0,6,830.721155
953,-0.841249,5,831.447347
954,-1.0,5,832.251643
955,-1.0,5,833.046459
956,1.0,7,834.112047
957,1.0,7,835.233394
958,8.0,8,836.138058
959,0.700013,6,837.157521
960,8.0,8,838.35638
961,0.0,6,839.288382
962,0.0,6,840.280989
963,9.0,9,841.496495
964,-0.841249,5,842.112824
965,9.0,9,843.584599
966,-2.0,4,844.153067
967,1.0,7,845.247081
968,9.0,9,846.486163
969,0.0,6,847.557811
970,-5.0,1,847.795849
971,9.0,9,848.977755
972,0.0,5,849.742785
973,-5.0,1,849.958208
974,0.0,6,850.990578
975,3.0,9,852.685008
976,9.0,9,854.096946
977,0.0,6,855.113213
978,9.0,9,856.276271
979,10.0,10,857.673457
980,0.0,6,858.339592
981,1.0,7,859.499513
982,10.0,10,861.147409
983,-1.0,5,861.986877
984,9.0,9,863.257483
985,10.0,10,864.995112
