episode,reward,length,time
596,0.540872,10,136.690576
597,9.0,9,136.857171
598,7.681208,10,137.063257
599,7.242743,10,137.250709
600,-2.373197,6,137.400526
601,9.0,9,137.621379
602,1.552054,13,137.963815
603,3.0,13,138.447899
604,-4.0,6,138.603353
605,-2.370348,6,138.773112
606,-3.0,12,139.059488
607,-1.0,6,139.19095
608,-1.0,5,139.307817
609,8.681208,10,139.630897
610,4.172034,13,139.872176
611,3.961884,13,140.08791
612,10.0,10,140.242521
613,-2.0,5,140.410512
614,-0.841249,5,140.524816
615,8.616025,10,140.701326
616,4.0,13,141.152987
617,-1.437055,8,141.373202
618,4.485635,13,141.70651
619,-3.382507,7,141.927496
620,-4.448284,9,142.119135
621,6.62673,11,142.38034
622,-3.0,12,142.6983
623,-1.379585,6,142.834887
624,-1.0,6,143.004066
625,-2.458619,7,143.201219
626,9.0,9,143.385528
627,-1.372771,5,143.477351
628,-0.740232,7,143.685521
629,10.0,10,143.857265
630,9.0,9,143.997544
631,0.604669,13,144.257229
632,8.618513,10,144.483624
633,-1.0,5,144.59165
634,9.0,9,144.83099
635,-1.0,5,144.991782
636,-1.366575,6,145.09964
637,3.551434,13,145.424032
638,0.0,6,145.542893
639,0.0,6,145.661759
640,7.28626,10,145.921463
641,1.245604,13,146.143631
642,8.0,8,146.337857
643,-1.379585,6,146.449578
644,0.420014,6,146.576546
645,4.0,6,146.714454
646,8.243919,11,146.960836
647,-1.379585,6,147.092363
648,8.633113,10,147.195023
649,1.0,13,147.521451
650,5.633121,13,147.86532
651,-1.0,6,148.037916
652,9.0,9,148.239535
653,-1.366575,6,148.452941
654,-1.366575,6,148.528857
655,-4.0,2,148.61499
656,-2.768158,7,148.811178
657,-1.0,6,148.888036
658,0.0,13,149.364859
659,1.227437,13,149.602885
660,0.0,6,149.760557
661,8.615844,10,149.997538
662,-1.0,5,150.151175
663,-2.437045,7,150.307922
664,6.468389,13,150.565756
665,-4.370775,9,151.211377
666,9.0,9,151.451589
667,4.615447,13,151.744033
668,5.185121,11,151.938347
669,7.536337,13,152.218036
670,-1.0,5,152.353967
671,-1.0,5,152.494336
672,10.0,10,152.707274
673,9.0,9,152.877711
674,10.0,10,153.069921
675,-1.318719,6,153.214568
676,5.462028,12,153.490164
677,6.100319,13,153.833083
678,1.0,7,153.92519
679,-2.691146,7,154.067749
680,9.0,9,154.196743
681,7.287531,11,154.453248
682,0.0,6,154.607167
683,7.298444,10,154.863426
684,-1.222746,6,155.04601
685,-2.0,6,155.17016
686,7.25046,10,155.372712
687,9.0,9,155.563591
688,-1.0,6,155.74852
689,10.0,10,155.979238
690,-3.0,5,156.104388
691,8.616025,10,156.352915
692,6.23198,10,156.540853
693,-2.0,4,156.611342
694,9.0,9,156.785774
695,9.0,9,157.033349
696,8.615844,10,157.254865
697,-1.0,4,157.342907
698,-1.0,5,157.415119
699,10.0,10,157.579456
700,0.420014,6,157.711035
701,-1.0,6,157.832555
702,5.854601,12,158.134693
703,9.0,9,158.434737
704,10.0,10,158.696131
705,9.0,9,158.883146
706,8.0,12,159.224533
707,-1.84084,4,159.30761
708,-3.434136,6,159.439892
709,6.306359,10,159.656613
710,7.617435,9,159.869109
711,7.549949,10,160.148765
712,9.0,10,160.329434
713,-3.382507,8,160.511855
714,7.552044,10,160.768094
715,-1.0,11,161.052427
716,-2.0,4,161.17034
717,7.61742,11,161.468141
718,-1.0,5,161.561344
719,-1.0,5,161.644573
720,10.0,10,161.873847
721,-1.0,5,162.015842
722,9.0,9,162.119149
723,8.550182,11,162.361569
724,0.0,6,162.493456
725,0.0,6,162.576126
726,8.0,8,162.732851
727,9.0,9,162.943135
728,10.0,10,163.191683
729,-2.29738,3,163.257758
730,-0.299923,5,163.363096
731,9.615832,11,163.641692
732,9.0,9,163.826607
733,-1.0,4,163.901279
734,9.0,9,164.05654
735,7.615917,9,164.303891
736,8.617423,10,164.534152
737,-1.0,7,164.723618
738,9.0,9,164.928687
739,4.0,13,165.310293
740,-0.841249,5,165.372113
741,-3.0,12,165.692288
742,6.61742,10,165.867987
743,-4.0,13,166.173263
744,9.0,9,166.352852
745,7.550194,10,166.623804
746,-1.0,5,166.77823
747,3.457469,13,166.990282
748,9.0,9,167.330772
749,7.219898,12,167.595462
750,-0.841249,5,167.680068
751,-2.0,5,167.809369
752,9.0,9,168.033465
753,-1.0,6,168.269948
754,0.0,6,168.387608
755,8.615844,10,168.679831
756,9.0,9,168.784143
757,9.0,9,168.926815
758,9.0,9,169.184956
759,-1.366575,6,169.387954
760,-3.316297,8,169.555843
761,0.0,5,169.655013
762,7.626732,9,169.895376
763,0.0,6,170.064746
764,9.0,9,170.220981
765,-1.379585,7,170.391658
766,0.616343,8,170.517693
767,0.700013,6,170.688443
768,-2.0,4,170.815244
769,-0.299923,5,170.886149
770,7.552042,11,171.232249
771,6.538252,13,171.66977
772,-1.437055,8,171.873706
773,-2.0,4,172.03755
774,-2.365057,7,172.256471
775,-0.373185,7,172.490242
776,6.253273,10,172.72456
777,9.0,9,172.964196
778,5.21754,13,173.205286
779,7.459742,12,173.48316
780,0.0,6,173.575592
781,0.0,6,173.686821
782,2.165496,13,174.039936
783,-0.373185,7,174.209206
784,9.0,9,174.330378
785,-1.0,5,174.431912
786,9.0,9,174.726894
787,-2.0,4,174.815412
788,-3.382507,6,174.971656
789,-1.0,5,175.124094
790,-1.460526,8,175.440795
791,10.0,10,175.6172
792,9.0,9,175.760792
