episode,reward,length,time
525,9.125,11,73.353578
526,9.458333,11,73.518348
527,10.333333,11,73.677615
528,9.916667,11,73.834674
529,9.5,11,73.991379
530,10.041667,11,74.149077
531,9.958333,11,74.306076
532,10.708333,11,74.461081
533,9.625,11,74.621024
534,9.625,11,74.775681
535,1.083333,2,74.809607
536,9.708333,11,74.962591
537,9.875,11,75.122334
538,9.666667,11,75.283623
539,10.75,11,75.44656
540,1.916667,3,75.495227
541,9.583333,11,75.654736
542,10.25,11,75.818369
543,9.291667,11,75.975544
544,9.791667,11,76.141118
545,10.0,11,76.298806
546,1.083333,2,76.330777
547,10.416667,11,76.487554
548,9.041667,11,76.64607
549,10.125,11,76.806556
550,5.583333,7,76.906848
551,9.708333,11,77.064875
552,6.583333,8,77.18458
553,10.25,11,77.341037
554,10.458333,11,77.498228
555,4.666667,6,77.591778
556,9.875,11,77.747865
557,10.125,11,77.910232
558,9.375,11,78.066809
559,10.25,11,78.234188
560,1.125,2,78.268154
561,10.25,11,78.426465
562,9.208333,11,78.584255
563,9.708333,11,78.745441
564,9.25,11,78.909088
565,9.625,11,79.06755
566,1.125,2,79.121145
567,9.5,11,79.282128
568,5.583333,7,79.385691
569,9.583333,11,79.547728
570,10.666667,11,79.70481
571,9.583333,11,79.859445
572,9.75,11,80.017822
573,10.583333,11,80.177986
574,9.208333,11,80.3343
575,7.416667,9,80.467821
576,9.125,11,80.623306
577,9.166667,11,80.785713
578,9.875,11,80.945739
579,9.708333,11,81.105101
580,9.5,11,81.267292
581,1.875,3,81.316737
582,9.166667,11,81.473917
583,9.208333,11,81.631644
584,6.75,8,81.750909
585,5.541667,7,81.854251
586,6.625,8,81.975107
587,9.916667,11,82.130989
588,9.875,11,82.287745
589,3.833333,5,82.368876
590,10.833333,11,82.531007
591,9.25,11,82.689702
592,9.333333,11,82.85709
593,9.208333,11,83.015137
594,9.125,11,83.175587
595,7.958333,10,83.329282
596,9.875,11,83.48923
597,9.25,11,83.649295
598,10.875,11,83.808513
599,10.5,11,83.966556
600,1.041667,2,84.000008
601,1.0,2,84.032301
602,9.25,11,84.190565
603,10.541667,11,84.348205
604,9.083333,11,84.507196
605,9.958333,11,84.664215
606,1.041667,2,84.69691
607,10.625,11,84.855158
608,9.583333,11,85.013037
609,1.041667,2,85.044937
610,5.708333,7,85.148107
611,1.166667,2,85.181922
612,9.125,11,85.342516
613,9.375,11,85.501687
614,10.333333,11,85.653711
615,8.958333,11,85.809893
616,10.083333,11,85.970395
617,9.75,11,86.129375
618,10.541667,11,86.284678
619,9.0,11,86.443593
620,8.916667,11,86.598689
621,1.041667,2,86.631701
622,10.666667,11,86.790233
623,10.583333,11,86.943916
624,3.916667,5,87.018999
625,10.375,11,87.179207
626,9.75,11,87.33468
627,9.208333,11,87.494021
628,9.708333,11,87.653085
629,9.166667,11,87.81542
630,9.416667,11,87.994268
631,9.666667,11,88.149291
632,8.916667,11,88.31671
633,9.208333,11,88.470833
634,9.083333,11,88.624611
635,9.416667,11,88.781104
636,10.708333,11,88.935448
637,1.083333,2,88.971334
638,9.833333,11,89.126861
639,9.166667,11,89.29047
640,9.0,11,89.450087
641,9.583333,11,89.609551
642,9.666667,11,89.780096
643,10.291667,11,89.942419
644,9.125,11,90.100965
645,9.416667,11,90.256836
646,1.125,2,90.289527
647,9.75,11,90.447801
648,9.0,11,90.604579
649,10.083333,11,90.770657
650,9.25,11,90.929137
651,10.041667,11,91.090608
652,10.166667,11,91.246904
653,9.25,11,91.407485
654,8.958333,11,91.56806
655,9.208333,11,91.725305
656,9.208333,11,91.883102
657,10.291667,11,92.044008
658,10.375,11,92.202894
659,10.75,11,92.361458
660,9.625,11,92.520233
661,9.958333,11,92.682342
662,9.375,11,92.843456
663,9.833333,11,93.385485
664,9.416667,11,93.555877
665,9.833333,11,93.717829
666,10.666667,11,93.878258
667,9.75,11,94.036595
668,9.458333,11,94.195715
669,10.333333,11,94.353993
670,9.583333,11,94.513449
671,9.5,11,94.667801
672,9.0,11,94.8314
673,4.708333,6,94.919793
674,10.291667,11,95.075928
675,10.416667,11,95.233562
676,2.958333,4,95.315426
677,10.083333,11,95.471798
678,6.5,8,95.590427
679,9.375,11,95.752039
680,9.0,11,95.908388
681,1.083333,2,95.943661
682,9.541667,11,96.098009
683,9.833333,11,96.257763
684,9.25,11,96.416772
685,10.291667,11,96.57217
686,9.958333,11,96.733298
687,3.708333,5,96.807348
688,10.333333,11,96.966315
689,9.625,11,97.12345
690,10.333333,11,97.281888
691,1.041667,2,97.313785
692,9.583333,11,97.473724
693,9.958333,11,97.630506
694,9.291667,11,97.791471
695,9.25,11,97.950777
696,5.583333,7,98.05645
697,10.166667,11,98.214857
698,9.291667,11,98.378176
699,9.666667,11,98.537333
700,9.75,11,98.692661
701,9.958333,11,98.850874
702,9.833333,11,99.013081
703,10.083333,11,99.170655
704,9.541667,11,99.329898
705,9.25,11,99.49007
706,9.541667,11,99.649217
707,9.041667,11,99.81108
708,1.041667,2,99.843704
709,9.458333,11,99.998235
710,9.916667,11,100.158913
711,1.875,3,100.205055
712,3.958333,5,100.281012
713,9.25,11,100.443267
714,10.583333,11,100.603606
715,9.25,11,100.762392
716,3.833333,5,100.841902
717,9.708333,11,100.998605
718,9.291667,11,101.15828
719,7.5,9,101.293796
720,9.041667,11,101.452084
721,9.375,11,101.611026
722,9.75,11,101.766844
723,9.25,11,101.929551
724,9.916667,11,102.084187
725,9.583333,11,102.241535
726,1.125,2,102.274509
727,10.291667,11,102.42902
728,10.375,11,102.585686
729,3.875,5,102.664134
730,9.708333,11,102.823897
731,1.125,2,102.856321
732,8.958333,11,103.023801
733,10.041667,11,103.179251
734,9.958333,11,103.339751
735,9.25,11,103.498511
736,10.25,11,103.659154
737,7.291667,9,103.811788
738,9.541667,11,103.975167
739,9.166667,11,104.131666
740,9.208333,11,104.290004
741,2.916667,4,104.35268
742,1.166667,2,104.3855
743,9.916667,11,104.542554
744,9.666667,11,104.702089
745,9.083333,11,104.860715
746,9.666667,11,105.016593
747,9.625,11,105.176119
748,9.416667,11,105.335593
749,9.208333,11,105.492351
