episode,total_reward,episode_length,crashes,avg_speed,collision_reward_sum,right_lane_reward_sum,high_speed_reward_sum,on_road_reward_sum
69,29.716256419112746,40,0,0.5005176445397294,0.0,13.33333333333334,8.102628238339461,40.0
70,31.595331204334556,40,0,0.6462362122867054,0.0,40.0,8.482492016254604,40.0
71,30.560795236780486,40,0,0.5000883839877622,0.0,40.0,4.602982137926867,40.0
72,4.643083042068571,6,1,2.4289249755242177,1.0,1.9999999999999998,4.41156140775714,6.0
73,13.136546303065726,17,1,1.5261739547349036,1.0,17.0,5.012048636496469,17.0
74,31.026918361946027,40,0,0.6036394121205588,0.0,13.33333333333334,13.017610523964278,40.0
75,30.62691789147059,40,0,0.6036415520977032,0.0,13.33333333333334,11.517608759681426,40.0
76,27.071359582877047,39,1,0.30379456767196544,1.0,0.0,6.517598435788929,39.0
77,12.485112324376448,16,1,0.655282207833141,1.0,5.333333333333332,7.9858378830783625,16.0
78,29.983036111646758,40,0,0.5000035416564672,0.0,13.33333333333334,9.103052085342027,40.0
79,2.8615446973725382,4,1,2.7998256096501803,1.0,1.3333333333333333,2.8974592818136853,4.0
80,29.1385924458379,40,0,0.5000000000000003,0.0,26.66666666666668,2.603055005225437,40.0
81,30.538029002582128,40,0,0.6036415520958165,0.0,40.0,4.517608759682981,40.0
82,29.98303689028235,40,0,0.5000000000000003,0.0,13.33333333333334,9.10305500522545,40.0
83,30.29414800139346,40,0,0.5000000000000003,0.0,40.0,3.6030550052254515,40.0
84,30.071260390285577,40,0,0.5030265491662783,0.0,26.66666666666668,6.100559796904264,40.0
85,6.51123239056698,9,1,2.200678470079869,1.0,0.0,4.417121464626172,9.0
86,28.403077681985973,38,1,0.6841826690303816,1.0,0.0,14.01154130744741,38.0
87,29.983036890268206,40,0,0.500000000064279,0.0,13.33333333333334,9.103055005172441,40.0
88,12.760700960991274,17,1,0.5904703064536194,1.0,17.0,3.602628603717282,17.0
89,19.646252950514796,25,1,0.9105945452622541,1.0,0.0,13.673448564430469,25.0
90,7.176431821621049,9,1,1.7198210273448191,1.0,0.0,6.9116193310789376,9.0
91,30.160700961008388,40,0,0.5005172012788632,0.0,40.0,3.1026286037814654,40.0
92,30.1608146680597,40,0,0.500000000001877,0.0,40.0,3.103055005223883,40.0
93,30.471922455662227,40,0,0.5000151171196194,0.0,26.66666666666668,7.6030425420667,40.0
94,6.26208425389547,8,1,1.3161888547751524,1.0,0.0,5.982815952108012,8.0
95,30.827478014149705,40,0,0.5000151037836392,0.0,40.0,5.603042553061414,40.0
96,7.025087663800003,9,1,2.5122882811228355,1.0,6.0,4.844078739250014,9.0
97,5.0445242053583685,7,1,2.1111381485219,1.0,0.0,3.916965770093882,7.0
98,2.6260022203373983,4,1,6.078065205313161,1.0,1.3333333333333333,2.0141749929319097,4.0
99,29.80525833454904,40,0,0.5000035385631862,0.0,26.66666666666668,5.103052087892251,40.0
100,6.151208793704372,8,1,1.3939476395710262,1.0,2.6666666666666665,4.900366309724731,8.0
